run	success	duration	cost	LI__ICGIM_Vmax	LI__ICGIM_Km	LI__ICGLI2CA_Vmax	LI__ICGLI2CA_Km	LI__ICGLI2BI_Vmax	message	x	x0
173	True	10.845499038696289	27.35171655990068	0.04360807464134208	0.027721921269452637	0.00036101024005717497	0.07609641428439003	0.0008624608649542357	`xtol` termination condition is satisfied.	[0.04360807 0.02772192 0.00036101 0.07609641 0.00086246]	"[3.55836426e+01 2.24898137e-03 1.22337669e-04 1.05078531e-02
 2.94428092e-03]"
120	True	19.87597393989563	27.355388195566164	0.026877814821366693	0.016795755638935317	9.999999999990925	3068.766572946669	0.0006531366513706753	`xtol` termination condition is satisfied.	"[2.68778148e-02 1.67957556e-02 1.00000000e+01 3.06876657e+03
 6.53136651e-04]"	"[6.69637896e-03 3.35219354e-02 7.11865977e-04 6.68668367e+03
 2.14639140e-02]"
186	True	15.079245805740356	27.358038167879133	0.027049657740550372	0.016895011679154873	8.98853820559918	2756.176431617349	0.0006498081056833882	`xtol` termination condition is satisfied.	"[2.70496577e-02 1.68950117e-02 8.98853821e+00 2.75617643e+03
 6.49808106e-04]"	"[1.41300018e-02 5.64535568e-02 2.41407640e+00 4.24998493e+02
 2.02580457e-03]"
152	True	16.11041784286499	27.481666208331706	0.0692420954697758	0.04443438189070914	0.0005725610409531694	0.13549823935720415	0.0007966963108075228	`xtol` termination condition is satisfied.	[0.0692421  0.04443438 0.00057256 0.13549824 0.0007967 ]	"[1.18472848e-01 4.60418865e-02 1.72888537e-03 1.38566686e+01
 1.53806333e+00]"
113	True	10.616763591766357	27.584867414387325	0.08011495335228604	0.05151877211699083	0.0005579055188013103	0.13254294733000357	0.0008034538344339684	`xtol` termination condition is satisfied.	[0.08011495 0.05151877 0.00055791 0.13254295 0.00080345]	"[1.31703578e+01 1.44859369e-02 3.66695429e-02 2.49805689e+02
 4.34091724e+00]"
42	True	8.570308923721313	27.599748957184346	0.0837437957889772	0.05388299715805766	0.0006335721036125502	0.15220765193538138	0.0007745879512155168	`xtol` termination condition is satisfied.	[0.0837438  0.053883   0.00063357 0.15220765 0.00077459]	"[2.46304320e+01 1.04585535e-02 1.45908043e-03 7.60412685e-01
 7.44827153e-04]"
168	True	12.289918661117554	27.760069310568493	0.11079997514660259	0.07150112514587076	0.0007028052096791348	0.17176388058024983	0.0007571817887329208	`xtol` termination condition is satisfied.	[0.11079998 0.07150113 0.00070281 0.17176388 0.00075718]	[0.03569897 0.14830784 1.67531749 1.17802082 0.00462551]
172	True	15.395066022872925	27.7937358894716	0.08629718642441397	0.055543370470214105	0.0003919162218657529	0.08487784160264765	0.0008439812297631843	`xtol` termination condition is satisfied.	[0.08629719 0.05554337 0.00039192 0.08487784 0.00084398]	[0.00237968 0.10787935 0.06356492 0.0948893  0.00117304]
43	True	6.880522966384888	27.8917801783354	0.1513303540256885	0.09790236994603574	0.0005880670451370695	0.14087743511614356	0.0007903507144775432	`xtol` termination condition is satisfied.	[0.15133035 0.09790237 0.00058807 0.14087744 0.00079035]	"[1.82104994e+00 3.91530422e-02 1.14042325e-04 3.07072548e+00
 4.74963283e-03]"
66	True	11.488645792007446	27.942321213844448	0.18200256933114173	0.11784164230241134	0.0006216267984217041	0.1478398775844888	0.0007490994894563022	`xtol` termination condition is satisfied.	[0.18200257 0.11784164 0.00062163 0.14783988 0.0007491 ]	"[5.80189133e-01 5.50191305e-02 1.34795481e-04 2.53305297e+00
 3.21322992e-02]"
21	True	8.972439050674438	28.001915873265528	0.21652968385419047	0.14032292112992514	0.0005967419251875135	0.14249688301759122	0.0007857016477932818	`xtol` termination condition is satisfied.	[0.21652968 0.14032292 0.00059674 0.14249688 0.0007857 ]	"[1.44332049e+01 3.46714718e-02 3.45913514e-03 5.22760175e-01
 6.24201716e-03]"
158	True	10.778410911560059	28.045145286089312	0.06007002322778013	0.03846019475253323	0.03181770678808777	9.414560680667488	0.0006114245859624127	`xtol` termination condition is satisfied.	"[6.00700232e-02 3.84601948e-02 3.18177068e-02 9.41456068e+00
 6.11424586e-04]"	"[4.65026731e+00 3.20002926e-01 1.35914717e-02 7.54846957e+01
 4.28082489e-02]"
139	True	13.06758713722229	28.110318130682483	0.06510743192820731	0.04174080734936204	0.03983801908054937	11.666068318643841	0.0005931246052919705	`xtol` termination condition is satisfied.	"[6.51074319e-02 4.17408073e-02 3.98380191e-02 1.16660683e+01
 5.93124605e-04]"	"[1.12575094e-04 6.02391781e-01 2.62033001e-01 4.44197432e+00
 3.60050297e-02]"
35	True	9.542867422103882	28.11545235081452	0.07782392029872652	0.0499997485380643	0.017557556343045327	0.9648415588518988	0.0001154281908223053	`xtol` termination condition is satisfied.	"[7.78239203e-02 4.99997485e-02 1.75575563e-02 9.64841559e-01
 1.15428191e-04]"	"[1.92180414e-02 1.87091510e-01 5.12952522e-02 2.75759353e+01
 6.95386276e-05]"
177	True	12.714376211166382	28.12183969810725	0.38327608060469714	0.24880744265699295	0.0005948061345342145	0.14254104273965035	0.0007897407909751498	`xtol` termination condition is satisfied.	[0.38327608 0.24880744 0.00059481 0.14254104 0.00078974]	"[1.42500193e+00 4.47645424e-02 1.24891685e-04 1.09276247e+01
 1.72647765e+00]"
23	True	13.3254075050354	28.12222009975759	0.3757931467567607	0.24399178435698576	0.0007179785578861523	0.17592486555503306	0.0007511837967507011	Both `ftol` and `xtol` termination conditions are satisfied.	[0.37579315 0.24399178 0.00071798 0.17592487 0.00075118]	[ 0.41177661  0.09038306  0.02849889 11.62860002  0.0257376 ]
27	True	16.375231504440308	28.219647699286426	1.03920204780843	0.6764742289819137	0.0005840175697292074	0.13923754292259014	0.0007905214289835623	`xtol` termination condition is satisfied.	"[1.03920205e+00 6.76474229e-01 5.84017570e-04 1.39237543e-01
 7.90521429e-04]"	[37.46774997  0.10970438  0.15477296 15.42966841  0.17693172]
230	True	12.511955499649048	28.22218468979512	1.1612125342310988	0.755975365386097	0.0006147518239612307	0.1473076539074136	0.0007814616940711292	`xtol` termination condition is satisfied.	"[1.16121253e+00 7.55975365e-01 6.14751824e-04 1.47307654e-01
 7.81461694e-04]"	"[3.36608669e+01 4.05440748e-01 2.05968158e-04 6.65318740e+02
 4.68483680e-05]"
196	True	8.64004135131836	28.240888440521186	0.9993075399005322	0.6493880921259074	0.0005181282540567756	0.12193523952578288	0.000815942450825081	`xtol` termination condition is satisfied.	"[9.99307540e-01 6.49388092e-01 5.18128254e-04 1.21935240e-01
 8.15942451e-04]"	"[6.69446872e-01 8.59526745e-01 1.10181115e-03 3.78833400e-03
 3.01908693e-05]"
100	True	9.038269996643066	28.31759855542144	0.09292761684893362	0.05987080377949839	0.04391473533693051	2.4163649940093803	0.00011443925351233842	`xtol` termination condition is satisfied.	"[9.29276168e-02 5.98708038e-02 4.39147353e-02 2.41636499e+00
 1.14439254e-04]"	"[1.61157127e-02 2.77739479e-01 7.42636344e-02 2.18484323e-03
 3.09643845e-05]"
140	True	8.226069688796997	28.32559529889015	0.1165759018144598	0.07528081057490398	0.015751921516011524	0.8758315936149532	0.00011588712787408558	`xtol` termination condition is satisfied.	"[1.16575902e-01 7.52808106e-02 1.57519215e-02 8.75831594e-01
 1.15887128e-04]"	[0.02181111 0.38380536 0.1149582  0.63937366 0.00072796]
73	True	11.035791635513306	28.327193930226013	0.13320566284103286	0.08608338747899781	0.01159684018566911	0.6088305680887117	0.00011456115175196278	`xtol` termination condition is satisfied.	"[1.33205663e-01 8.60833875e-02 1.15968402e-02 6.08830568e-01
 1.14561152e-04]"	"[2.15130831e-02 2.69703676e-02 1.07307724e-01 3.09740281e+03
 2.70339583e-03]"
124	True	8.723717451095581	28.348056260809606	0.08957987552970749	0.057685684122642314	6.555128842001613	1927.8022110042186	0.000590085298852043	`xtol` termination condition is satisfied.	"[8.95798755e-02 5.76856841e-02 6.55512884e+00 1.92780221e+03
 5.90085299e-04]"	"[5.33010135e+01 7.96321107e-03 9.52380232e+00 1.78842993e+03
 3.93289300e-03]"
121	True	9.72331690788269	28.349224712082627	0.0940835371771557	0.06062185984883865	0.09332271712845637	5.402049650110163	0.00011661260604328747	`xtol` termination condition is satisfied.	"[9.40835372e-02 6.06218598e-02 9.33227171e-02 5.40204965e+00
 1.16612606e-04]"	"[4.39737634e-01 3.97421240e-02 5.29040988e-01 2.77285811e+00
 2.56453835e-04]"
96	True	8.666572332382202	28.353753079529913	0.3177984565632766	0.20633805800800614	0.0003602822988459885	0.07757023057681006	0.0009170192783869201	`xtol` termination condition is satisfied.	[0.31779846 0.20633806 0.00036028 0.07757023 0.00091702]	"[1.21556905e-01 1.38476641e-01 3.02492251e+00 1.49539680e-03
 1.50323413e-03]"
7	True	7.635759353637695	28.36904052612754	0.10675520005184214	0.06887822263235843	0.033689283945379594	1.8977752358788358	0.00011624898724861852	`xtol` termination condition is satisfied.	"[1.06755200e-01 6.88782226e-02 3.36892839e-02 1.89777524e+00
 1.16248987e-04]"	[0.00720983 0.71752724 0.18747804 0.71688589 0.00195543]
17	True	7.065256357192993	28.373637226184794	0.09306177914477913	0.05996424672333124	0.6893733825145126	38.50927305513096	0.00011461999950888533	`xtol` termination condition is satisfied.	"[9.30617791e-02 5.99642467e-02 6.89373383e-01 3.85092731e+01
 1.14620000e-04]"	"[6.36584406e+01 9.46937128e-03 1.39917463e+00 2.89999195e+01
 2.66387573e-05]"
118	True	8.512790441513062	28.453965669683903	0.7304210568454527	0.4752907441333408	0.00035854280673655825	0.07599022850009667	0.0008787554925516973	`xtol` termination condition is satisfied.	"[7.30421057e-01 4.75290744e-01 3.58542807e-04 7.59902285e-02
 8.78755493e-04]"	"[1.56621819e+00 5.35415674e-01 4.26674737e-04 1.17021964e-03
 8.94257985e-02]"
6	True	10.337434530258179	28.463058423296978	0.9880743385635773	0.6421338970811195	0.0003666588603537466	0.07955718446215784	0.0009196594572013756	`xtol` termination condition is satisfied.	"[9.88074339e-01 6.42133897e-01 3.66658860e-04 7.95571845e-02
 9.19659457e-04]"	"[1.35371430e+00 3.40925443e-01 4.52075734e-04 1.07758386e-01
 1.29435836e-01]"
5	True	8.513664722442627	28.469383074491255	0.11378772931199031	0.07345413299173152	0.21092956799086737	11.916381039779791	0.00011483948579646705	`xtol` termination condition is satisfied.	"[1.13787729e-01 7.34541330e-02 2.10929568e-01 1.19163810e+01
 1.14839486e-04]"	"[4.42431390e+01 1.66402327e-02 8.41869529e-01 2.16358736e+02
 7.51418233e-05]"
15	True	8.764681816101074	28.473497536189583	0.779809246061117	0.506919943202199	0.0003538054662567142	0.07466928017963351	0.0008787111387022587	`xtol` termination condition is satisfied.	"[7.79809246e-01 5.06919943e-01 3.53805466e-04 7.46692802e-02
 8.78711139e-04]"	[0.17996239 0.52800111 0.00103691 0.02377089 0.00832998]
38	True	7.313165903091431	28.566129038956085	0.1407975750181812	0.09106756556155729	0.060891063361215234	18.27434012173457	0.0006254659569272087	`xtol` termination condition is satisfied.	"[1.40797575e-01 9.10675656e-02 6.08910634e-02 1.82743401e+01
 6.25465957e-04]"	[0.07740877 0.07988548 2.21481983 0.00664737 0.01332023]
244	True	10.27650260925293	28.71508194675365	0.22425089755375885	0.1455263323760933	0.1692128081041778	9.399473653128188	0.0001141330663799875	`xtol` termination condition is satisfied.	"[2.24250898e-01 1.45526332e-01 1.69212808e-01 9.39947365e+00
 1.14133066e-04]"	"[4.80625264e+00 7.88976539e-01 2.71195687e-01 4.56367224e+01
 1.23539188e-05]"
200	True	8.914522171020508	28.728670407745028	0.3272860396753141	0.21241465735947815	0.01237877430788242	3.5962933039699183	0.0005962766384002241	`xtol` termination condition is satisfied.	"[3.27286040e-01 2.12414657e-01 1.23787743e-02 3.59629330e+00
 5.96276638e-04]"	"[1.01601569e+00 9.63284974e-02 8.62046345e-03 1.04215276e+01
 3.03712057e-01]"
108	True	8.67615556716919	28.737973482756114	0.31834833255796613	0.20669373236133337	0.037577899410427745	2.047366467474187	0.00011408217983107131	`xtol` termination condition is satisfied.	"[3.18348333e-01 2.06693732e-01 3.75778994e-02 2.04736647e+00
 1.14082180e-04]"	"[7.69570696e-02 7.47378612e-01 1.53728670e-01 4.64366423e+00
 3.40833336e-04]"
246	True	9.840641021728516	28.745739409699794	0.2798291351739048	0.18148390617240365	0.03643132937708272	10.534128498647842	0.0005767925261887345	`xtol` termination condition is satisfied.	"[2.79829135e-01 1.81483906e-01 3.64313294e-02 1.05341285e+01
 5.76792526e-04]"	"[9.24181917e+01 4.00808881e-02 1.30112983e-01 6.50604674e+01
 1.57652344e-02]"
117	True	17.29007887840271	28.772228655360617	0.2998553267383083	0.19453327291855665	0.023020568704570858	6.9913196954670385	0.000653362643952066	`ftol` termination condition is satisfied.	"[2.99855327e-01 1.94533273e-01 2.30205687e-02 6.99131970e+00
 6.53362644e-04]"	"[6.09107888e-01 3.06692143e-04 1.09921971e+00 1.79227398e-02
 5.00557630e-03]"
89	True	6.884176969528198	28.806173628966416	0.37574372554700336	0.24397983086638372	0.02581342315268633	7.765402536797494	0.0006362804572449624	`xtol` termination condition is satisfied.	"[3.75743726e-01 2.43979831e-01 2.58134232e-02 7.76540254e+00
 6.36280457e-04]"	[ 1.37410647  0.16560518  0.01847417 14.87381102  0.01714004]
232	True	9.569318532943726	28.80871149863238	0.31302245621768116	0.20323189165041056	0.16388168235964867	49.77276416267012	0.0006397241051451575	`xtol` termination condition is satisfied.	"[3.13022456e-01 2.03231892e-01 1.63881682e-01 4.97727642e+01
 6.39724105e-04]"	"[1.00029522e+00 5.88978457e-02 7.45733748e-02 3.44898864e+02
 1.26217913e-04]"
86	True	12.528859376907349	28.824429840079816	0.9978710909126431	0.6489541300725137	0.02382390489172916	1.2935711552178801	0.00011465679830186941	Both `ftol` and `xtol` termination conditions are satisfied.	"[9.97871091e-01 6.48954130e-01 2.38239049e-02 1.29357116e+00
 1.14656798e-04]"	"[6.32294111e+01 1.09511549e-01 6.15769367e-01 4.70735515e-02
 1.13483993e-04]"
8	True	11.189750909805298	28.8668289148273	1.0051459611339444	0.6542570566941652	0.044048227634026584	2.604451493885569	0.00011920660832429023	`xtol` termination condition is satisfied.	"[1.00514596e+00 6.54257057e-01 4.40482276e-02 2.60445149e+00
 1.19206608e-04]"	"[1.04006792e+00 2.18340143e-01 1.17012538e-02 1.15944115e+02
 1.48003631e-05]"
39	True	9.464952945709229	28.87306193801247	0.5293211106726098	0.3438722480036274	3.3097230676951184	194.08321021538757	0.00011684557734235555	`xtol` termination condition is satisfied.	"[5.29321111e-01 3.43872248e-01 3.30972307e+00 1.94083210e+02
 1.16845577e-04]"	"[1.67994138e-01 4.57161167e-01 4.41215993e+00 1.98432414e-04
 4.83489179e-05]"
223	True	10.189838886260986	28.88281492909944	0.7716155858579634	0.5017856086527666	0.03444624713124006	10.150617177255292	0.0006017200869378569	`xtol` termination condition is satisfied.	"[7.71615586e-01 5.01785609e-01 3.44462471e-02 1.01506172e+01
 6.01720087e-04]"	"[5.77206162e+00 1.10679849e-01 3.91948102e-02 7.75167026e+01
 9.88658885e+00]"
235	True	15.807002067565918	28.884131460381603	0.9926093980319957	0.6455968520378045	0.06226861053536426	3.6138089248111314	0.00011717947289851665	`xtol` termination condition is satisfied.	"[9.92609398e-01 6.45596852e-01 6.22686105e-02 3.61380892e+00
 1.17179473e-04]"	"[8.62932822e-02 2.58432795e-01 1.58765977e-03 1.63320855e+03
 3.92921000e-03]"
134	True	7.677831172943115	28.900185677298346	0.7294607912705464	0.4741199922847554	0.2784892954230026	15.772991511116828	0.00011504342136000828	`xtol` termination condition is satisfied.	"[7.29460791e-01 4.74119992e-01 2.78489295e-01 1.57729915e+01
 1.15043421e-04]"	"[3.56957942e-01 9.72993161e-01 1.51600159e+00 1.94435483e+01
 5.35047756e-03]"
29	True	10.16830062866211	28.919088092187128	1.3820683201651125	0.8998368888316488	0.04139057692951513	12.059209605319431	0.0005848784572918725	`xtol` termination condition is satisfied.	"[1.38206832e+00 8.99836889e-01 4.13905769e-02 1.20592096e+01
 5.84878457e-04]"	"[9.25424363e+00 8.53415289e-01 6.13297363e-03 3.54644754e+02
 4.72627098e+00]"
203	True	13.186343669891357	28.92917696215469	0.9298981247029487	0.6050663494897555	0.5063855581684416	27.949388371989382	0.0001136246328720125	`xtol` termination condition is satisfied.	"[9.29898125e-01 6.05066349e-01 5.06385558e-01 2.79493884e+01
 1.13624633e-04]"	"[3.86268865e+01 1.51028071e-04 6.13611650e-01 2.23390491e-03
 1.72253006e-03]"
44	True	11.926904678344727	31.38285213350777	0.021074150086668027	0.012998313614408723	0.015279445212537582	6.925990855921557	4.240434535723698	`xtol` termination condition is satisfied.	[0.02107415 0.01299831 0.01527945 6.92599086 4.24043454]	"[1.80754450e-05 2.00538193e-03 1.86769752e-03 2.15154466e+03
 1.11784722e-05]"
176	True	12.269458055496216	31.402352346788597	0.020350326850843786	0.012522296218026498	0.032838074992574476	14.970686636099487	3.699571825030069	`xtol` termination condition is satisfied.	"[2.03503269e-02 1.25222962e-02 3.28380750e-02 1.49706866e+01
 3.69957183e+00]"	"[1.32834758e-05 1.39139760e-04 4.53942411e-02 1.15859067e+00
 2.69677865e+00]"
103	True	8.5361328125	31.441956237332835	0.020827437932535185	0.012843220767726881	0.7900558552284053	0.0001565141678994512	7.637713868747236e-05	`xtol` termination condition is satisfied.	"[2.08274379e-02 1.28432208e-02 7.90055855e-01 1.56514168e-04
 7.63771387e-05]"	"[2.72324922e-01 2.66605910e-03 4.31032500e-03 1.55909204e-04
 1.32224098e-03]"
84	True	13.533689737319946	31.44231757426502	0.024320464442403725	0.01512656155330214	0.2582337324486887	117.92579771252751	0.02260409292967784	`xtol` termination condition is satisfied.	"[2.43204644e-02 1.51265616e-02 2.58233732e-01 1.17925798e+02
 2.26040929e-02]"	"[2.38248662e-05 1.22264925e-03 1.94374473e-03 1.98004026e-02
 4.22078627e-01]"
55	True	8.180481910705566	31.46160558477165	0.02326630267451823	0.014435497888106363	9.552991362868271	0.33545722260918953	7.635151434245879e-05	`xtol` termination condition is satisfied.	"[2.32663027e-02 1.44354979e-02 9.55299136e+00 3.35457223e-01
 7.63515143e-05]"	"[2.45456031e+01 3.18001536e-04 1.80791930e+00 1.88515203e-04
 2.02075405e-04]"
247	True	13.585258960723877	31.476320845496797	0.02266255058662921	0.0140451278152729	3.7640991836323305	0.00024903511450092425	7.634406671085261e-05	`xtol` termination condition is satisfied.	"[2.26625506e-02 1.40451278e-02 3.76409918e+00 2.49035115e-04
 7.63440667e-05]"	"[2.39930049e-01 2.34050095e-04 2.15386269e+00 7.10934678e-03
 6.64020607e-05]"
170	True	12.454997777938843	31.505475370493116	0.023326847867623932	0.014493087739581656	0.007622287541805822	0.00230196144815191	7.604095122721864e-05	`xtol` termination condition is satisfied.	"[2.33268479e-02 1.44930877e-02 7.62228754e-03 2.30196145e-03
 7.60409512e-05]"	"[6.55009095e-05 7.32787177e-02 9.88932552e-03 2.40121884e+03
 2.12662029e-05]"
218	True	12.629889011383057	31.529632588854195	0.18419359957435505	0.11933212309612196	0.0003145866183801772	0.09138516240566275	0.5030779137825148	`xtol` termination condition is satisfied.	"[1.84193600e-01 1.19332123e-01 3.14586618e-04 9.13851624e-02
 5.03077914e-01]"	"[3.55326032e-03 1.03346282e-02 1.14479259e-03 1.23961620e+02
 9.26831993e-05]"
192	True	13.171527862548828	31.770303162427616	0.05018963801840417	0.03202390508451279	0.00213932252877856	0.9139345696492679	0.7567472825004733	`xtol` termination condition is satisfied.	[0.05018964 0.03202391 0.00213932 0.91393457 0.75674728]	"[7.84696716e-03 1.12841921e-02 1.83585728e-01 6.29335316e+03
 9.90621384e-01]"
10	True	8.539649724960327	32.681173764049205	0.11144805326114728	0.07194741314609605	1.3996662323368474	640.8759558894258	9.999506914134496	`xtol` termination condition is satisfied.	"[1.11448053e-01 7.19474131e-02 1.39966623e+00 6.40875956e+02
 9.99950691e+00]"	[ 0.02632462  0.23951573  2.61617118 15.87743364  1.46616129]
185	True	7.1604955196380615	32.77436206504668	0.13492704056332427	0.08722392704346535	2.505434939669728	0.0014461777662353526	7.641996587231286e-05	`xtol` termination condition is satisfied.	"[1.34927041e-01 8.72239270e-02 2.50543494e+00 1.44617777e-03
 7.64199659e-05]"	"[8.04368567e+01 2.38571243e-02 1.50913920e+00 4.08294308e-04
 1.45656511e-04]"
164	True	9.918594121932983	32.78815030602779	0.13886249769307285	0.08976549285960471	0.5058455920660183	0.01210787281084668	7.671691237241137e-05	`xtol` termination condition is satisfied.	"[1.38862498e-01 8.97654929e-02 5.05845592e-01 1.21078728e-02
 7.67169124e-05]"	[0.04668837 0.2051628  0.06055604 0.01918447 0.37633101]
109	True	10.650625228881836	32.81645351130478	0.15701317208095383	0.10167825821754083	0.26570873212567414	0.10857364241619472	7.612364181297109e-05	`xtol` termination condition is satisfied.	"[1.57013172e-01 1.01678258e-01 2.65708732e-01 1.08573642e-01
 7.61236418e-05]"	[0.00073267 0.0810365  0.69548316 0.28832092 0.42784371]
226	True	12.151370286941528	32.88649486797163	0.18500691395302016	0.1198800645957442	0.5123749684600866	0.00018844005337564365	7.641424645684804e-05	`xtol` termination condition is satisfied.	"[1.85006914e-01 1.19880065e-01 5.12374968e-01 1.88440053e-04
 7.64142465e-05]"	"[7.08871258e-02 1.20460621e-04 1.87415745e-02 2.86454182e-02
 2.07657149e+00]"
54	True	7.976529121398926	32.906872610892975	0.19793359554473225	0.1283056579326618	0.1533544768750647	0.00026062354783997914	7.648873944666726e-05	`xtol` termination condition is satisfied.	"[1.97933596e-01 1.28305658e-01 1.53354477e-01 2.60623548e-04
 7.64887394e-05]"	"[6.10056632e-02 3.95106833e-01 4.17732994e+00 2.30902572e-03
 7.22460950e-04]"
133	True	9.34273076057434	32.99129564783503	0.35331802481477437	0.22939038627670522	0.025861581315070478	11.767754267517324	0.28268566964597874	`xtol` termination condition is satisfied.	[ 0.35331802  0.22939039  0.02586158 11.76775427  0.28268567]	"[2.83053947e-01 8.86785724e-02 2.23978427e-03 1.22034705e+03
 1.05750885e+00]"
60	True	9.612088680267334	33.003672513555344	0.23323394731624203	0.15132924855690036	0.006384234397205251	0.0001787215890594592	7.59669503631908e-05	`xtol` termination condition is satisfied.	"[2.33233947e-01 1.51329249e-01 6.38423440e-03 1.78721589e-04
 7.59669504e-05]"	"[3.52131407e+01 4.97171948e-02 5.73524571e-02 1.89396739e-02
 3.00167336e-05]"
126	True	6.594156503677368	33.00851965102783	0.3189281855393152	0.20703233822906886	1.0698399086699102	489.9612006401921	3.9331523944319438	`xtol` termination condition is satisfied.	"[3.18928186e-01 2.07032338e-01 1.06983991e+00 4.89961201e+02
 3.93315239e+00]"	"[3.02319183e+00 1.31203888e-01 2.30893302e+00 1.03324949e+03
 3.93552729e+00]"
179	True	14.253032684326172	33.059180968921034	0.9862572808211334	0.6415896870289832	0.03573584288341726	16.290328679069766	0.02458307357962386	`xtol` termination condition is satisfied.	[ 0.98625728  0.64158969  0.03573584 16.29032868  0.02458307]	"[2.93329588e-01 3.68442668e-01 2.33249783e-04 3.29433423e+03
 6.08079672e-05]"
83	True	6.964184284210205	33.10550809732893	0.9900937487731664	0.6438140432128092	0.04245565207096014	19.373453031797418	0.10420379104260509	`xtol` termination condition is satisfied.	[ 0.99009375  0.64381404  0.04245565 19.37345303  0.10420379]	"[3.44883120e-01 7.02176544e-01 3.44797536e-02 1.22751122e+02
 2.56397919e+00]"
70	True	13.927884101867676	33.1069692305618	0.6286885590016923	0.40850823361088495	0.5685839849016657	0.0008502131212432918	7.642554328256047e-05	`xtol` termination condition is satisfied.	"[6.28688559e-01 4.08508234e-01 5.68583985e-01 8.50213121e-04
 7.64255433e-05]"	[0.21319332 0.00285208 0.20194639 0.00166015 0.02124108]
221	True	13.049840927124023	33.11298007099027	0.6670556402224189	0.4336474525039675	9.992014818378276	0.0005111556401386899	7.642189926325883e-05	`xtol` termination condition is satisfied.	"[6.67055640e-01 4.33647453e-01 9.99201482e+00 5.11155640e-04
 7.64218993e-05]"	[0.44777465 0.03311215 0.08257924 0.00598634 2.36757108]
59	True	16.031968355178833	33.12525358823596	1.0027489276884787	0.6528675034633535	0.0929946006336892	42.46862570590892	0.45958414049305835	`xtol` termination condition is satisfied.	[ 1.00274893  0.6528675   0.0929946  42.46862571  0.45958414]	[  6.74855701   0.54819803   0.94724057 108.83064455   3.5088803 ]
13	True	14.402963161468506	41.54628682792335	0.01894894539835692	0.011595988365693474	0.00010369474940392863	0.00015592699841542097	0.30414134009196736	`xtol` termination condition is satisfied.	"[1.89489454e-02 1.15959884e-02 1.03694749e-04 1.55926998e-04
 3.04141340e-01]"	[0.00050219 0.00554084 0.00543609 0.00544091 0.26485187]
231	True	6.508806228637695	88.11109115767853	1.3261207288771502	0.7320285732031395	0.494182779964472	0.0003567797527150608	6.543281026571778	`xtol` termination condition is satisfied.	"[1.32612073e+00 7.32028573e-01 4.94182780e-01 3.56779753e-04
 6.54328103e+00]"	"[1.50575964e+01 6.22396169e-01 7.16338593e-01 1.04345669e-03
 3.10098850e-02]"
51	True	14.569001197814941	88.12182587226836	1.0244109544007116	0.5660921162474732	7.132023808377689	0.0005358753141431724	9.999966980928622	`xtol` termination condition is satisfied.	"[1.02441095e+00 5.66092116e-01 7.13202381e+00 5.35875314e-04
 9.99996698e+00]"	"[5.48739770e-04 8.25298149e-01 1.54746127e-02 3.80641335e+01
 6.07856635e+00]"
217	True	12.78749704360962	88.15768654915432	0.7820613349245843	0.4316877951562114	3.273443298764781	0.0001004205576216158	9.999999612433383	`xtol` termination condition is satisfied.	"[7.82061335e-01 4.31687795e-01 3.27344330e+00 1.00420558e-04
 9.99999961e+00]"	"[1.13409354e+01 3.85918244e-03 6.42521103e+00 1.81453412e-02
 3.89773621e+00]"
130	True	11.633699178695679	88.17445506314718	0.7048097770688153	0.3888111363711748	9.989401322772764	0.00010017974721254929	9.999809131007375	`ftol` termination condition is satisfied.	"[7.04809777e-01 3.88811136e-01 9.98940132e+00 1.00179747e-04
 9.99980913e+00]"	"[4.98026543e-02 2.38287004e-01 9.64269997e-02 2.49075249e-02
 1.47265525e-05]"
81	True	12.497243642807007	88.18208388443115	0.9109940034433541	0.5010162147889705	5.386282217226189	0.00016114283142146772	9.31772358105773	`ftol` termination condition is satisfied.	"[9.10994003e-01 5.01016215e-01 5.38628222e+00 1.61142831e-04
 9.31772358e+00]"	"[2.83088258e+00 5.31357424e-01 4.19173239e+00 1.58663168e-04
 5.53358525e+00]"
206	True	21.74908971786499	88.22191969437374	0.6731914221266224	0.3714046725541128	2.658885535762609	0.0010785342545212083	7.969285461210281	`xtol` termination condition is satisfied.	"[6.73191422e-01 3.71404673e-01 2.65888554e+00 1.07853425e-03
 7.96928546e+00]"	"[1.51322167e-04 7.11995387e-01 1.14178415e+00 1.75142453e+00
 1.52906908e+00]"
238	True	17.84157633781433	88.2275363823037	0.6518743007508189	0.35892135334089514	1.8642612216388734	0.0012852135939394208	8.49914303996614	`xtol` termination condition is satisfied.	"[6.51874301e-01 3.58921353e-01 1.86426122e+00 1.28521359e-03
 8.49914304e+00]"	"[1.38454409e+00 5.39584036e-03 3.70514340e+00 2.60216370e+01
 7.15305649e+00]"
95	True	18.996915340423584	88.23665865921211	0.6040984255606809	0.33306866949037606	2.4154398716746184	0.0005526818707356448	9.996473290769622	`xtol` termination condition is satisfied.	"[6.04098426e-01 3.33068669e-01 2.41543987e+00 5.52681871e-04
 9.99647329e+00]"	"[5.14121467e-05 1.56704213e-02 7.01368515e-04 7.52029048e-04
 4.93130575e-03]"
